,speeches,degree,indegree,weighted_indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
kaiser_friedrich,191,26.0,9.0,25.0,17.0,50.0,0.39082462253193967,0.38501742160278746,0.10688644912921233,0.10688644912921233,4.450261780104712,MALE,1829
heinrich_der_loewe,101,16.0,8.0,21.0,8.0,23.0,0.29113433991482773,0.2862950058072009,0.12309076353176027,0.12309076353176027,1.8217821782178218,MALE,1829
gherardo,40,12.0,6.0,10.0,6.0,10.0,0.14982578397212543,0.14982578397212543,0.05078668222432199,0.05078668222432199,1.5,MALE,1829
kardinal_ugolini,20,6.0,2.0,4.0,4.0,5.0,0.15795586527293845,0.21022067363530778,0.017862916617499863,0.017862916617499863,1.0,MALE,1829
grossfuerst_litauens,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.005594312306243831,0.005594312306243831,1.0,MALE,1829
eine_schildwache,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.005594312306243831,0.005594312306243831,1.0,MALE,1829
rudolph,4,3.0,1.0,1.0,2.0,2.0,0.0,0.0029036004645760743,0.026158580587145177,0.026158580587145177,1.0,MALE,1829
galdino,11,4.0,2.0,2.0,2.0,5.0,0.0,0.0,0.01522420782487761,0.01522420782487761,0.9090909090909091,MALE,1829
papst_alexander,31,5.0,2.0,3.0,3.0,9.0,0.05168408826945412,0.05168408826945412,0.015204442507820517,0.015204442507820517,0.870967741935484,MALE,1829
beatrice,36,4.0,1.0,5.0,3.0,10.0,0.01684088269454123,0.01684088269454123,0.01467991121309894,0.01467991121309894,0.8333333333333334,FEMALE,1829
der_erzherzog_von_oesterreich,13,4.0,1.0,1.0,3.0,3.0,0.02032520325203252,0.02032520325203252,0.01034955164392838,0.01034955164392838,0.6923076923076923,MALE,1829
graf_von_orla,7,3.0,1.0,1.0,2.0,2.0,0.016260162601626015,0.023809523809523808,0.010143245779256675,0.010143245779256675,0.5714285714285714,MALE,1829
graf_von_andechs,2,2.0,1.0,1.0,1.0,1.0,0.008517228029423151,0.008130081300813007,0.009905192127124549,0.009905192127124549,0.5,MALE,1829
ein_hauptmann,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.005594312306243831,0.005594312306243831,0.5,MALE,1829
alberto,10,4.0,2.0,2.0,2.0,2.0,0.0,0.01916376306620209,0.01249977012847433,0.01249977012847433,0.4,MALE,1829
wilhelm,30,6.0,4.0,7.0,2.0,6.0,0.0183894696089818,0.04529616724738676,0.0996200336399832,0.0996200336399832,0.4,MALE,1829
landolph,48,8.0,5.0,16.0,3.0,6.0,0.0900116144018583,0.0900116144018583,0.1451674801852084,0.1451674801852084,0.375,MALE,1829
graf_von_montpellier,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.005594312306243831,0.005594312306243831,0.3333333333333333,MALE,1829
erzbischof_von_mainz,50,6.0,2.0,11.0,4.0,4.0,0.0023228803716608595,0.08362369337979095,0.028314443592966893,0.028314443592966893,0.32,MALE,1829
otto_von_wittelsbach,13,7.0,5.0,5.0,2.0,2.0,0.023809523809523815,0.11033681765389082,0.025769440190466533,0.025769440190466533,0.3076923076923077,MALE,1829
koenig_von_boehmen,4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.005594312306243831,0.005594312306243831,0.25,MALE,1829
monteferrat,6,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0070303226850489614,0.0070303226850489614,0.16666666666666666,MALE,1829
turnierherolde,7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.005594312306243831,0.005594312306243831,0.14285714285714285,,1829
jordanus_truchsess,31,6.0,4.0,5.0,2.0,2.0,0.049554781262098335,0.04994192799070848,0.028513537748519332,0.028513537748519332,0.12903225806451613,MALE,1829
ulrich,8,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.005594312306243831,0.005594312306243831,0.125,MALE,1829
giso,8,2.0,1.0,1.0,1.0,1.0,0.0,0.04819976771196283,0.019706344180648483,0.019706344180648483,0.125,MALE,1829
die_mailaender,11,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.018545859429014818,0.018545859429014818,0.09090909090909091,,1829
mathildis,15,2.0,1.0,4.0,1.0,1.0,0.0,0.0,0.02379004619829521,0.02379004619829521,0.06666666666666667,FEMALE,1829
heinrich_von_ofterdingen,16,3.0,2.0,5.0,1.0,1.0,0.0,0.018583042973286876,0.014110619040686535,0.014110619040686535,0.0625,MALE,1829
prinz_heinrich,18,5.0,4.0,6.0,1.0,1.0,0.009291521486643438,0.018583042973286876,0.03094733074551939,0.03094733074551939,0.05555555555555555,MALE,1829
ein_gewaffneter_2,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007411432087614852,0.007411432087614852,0.0,MALE,1829
ein_schwaebischer_ritter,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007411432087614852,0.007411432087614852,0.0,MALE,1829
ein_mailaender,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.009911494680500826,0.009911494680500826,0.0,MALE,1829
einer_der_lombarden_1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007411432087614852,0.007411432087614852,0.0,MALE,1829
der_doge,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0070303226850489614,0.0070303226850489614,0.0,MALE,1829
ein_hauptmann_des_kaiserlichen_heers,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007411432087614852,0.007411432087614852,0.0,MALE,1829
landleute,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.006842139915202449,0.006842139915202449,0.0,,1829
graf_von_barcelona,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007411432087614852,0.007411432087614852,0.0,MALE,1829
einer_der_vier_um_den_reichsschild_stehenden_reichsherolde,11,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.009228551868985874,0.009228551868985874,0.0,MALE,1829
reichsherolde,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007411432087614852,0.007411432087614852,0.0,,1829
das_deutsche_heer_das_kaiserliche_heer,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007411432087614852,0.007411432087614852,0.0,,1829
der_bote,4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.01422867705475782,0.01422867705475782,0.0,MALE,1829
ein_krieger,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007411432087614852,0.007411432087614852,0.0,MALE,1829
