,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
der_papst,50,7.0,3.0,4.0,25.0,0.08928571428571427,0.21428571428571427,0.09754858293965471,0.09754858293965471,2.0,MALE,1911
torrigiano,79,7.0,3.0,4.0,23.0,0.08928571428571427,0.08928571428571427,0.23041417051370353,0.23041417051370353,1.1645569620253164,MALE,1911
erster_student,1,1.0,0.0,1.0,1.0,0.0,0.0,0.02619973989178863,0.02619973989178863,1.0,MALE,1911
die_menge,1,1.0,0.0,1.0,1.0,0.0,0.0,0.02619973989178863,0.02619973989178863,1.0,,1911
michelangelo,111,7.0,3.0,4.0,24.0,0.08928571428571427,0.08928571428571427,0.29667499274826536,0.29667499274826536,0.8648648648648649,MALE,1911
cellini,65,8.0,5.0,3.0,17.0,0.21428571428571427,0.21428571428571427,0.22202438915197156,0.22202438915197156,0.7846153846153847,MALE,1911
ein_herold,1,1.0,1.0,0.0,0.0,0.0,0.0,0.03471511784372623,0.03471511784372623,0.0,MALE,1911
kardinal,1,1.0,1.0,0.0,0.0,0.0,0.0,0.02951638599293488,0.02951638599293488,0.0,MALE,1911
stimmen_aus_dem_volk,2,1.0,1.0,0.0,0.0,0.0,0.0,0.03670688102616636,0.03670688102616636,0.0,,1911
zweiter_student,1,,,,,,,,,,MALE,1911
kardinal_aus_dem_gefolge,1,,,,,,,,,,MALE,1911
