,speeches,degree,indegree,outdegree,weighted_outdegree,betweenness,betweenness_weighted,pagerank,pagerank_weighted,request_value,gender,year
lea,186,33.0,14.0,19.0,74.0,0.30816091954022984,0.19818281335522714,0.14174204998492132,0.14174204998492132,7.559139784946236,FEMALE,1854
mattathias,43,11.0,4.0,7.0,23.0,0.02754789272030651,0.026245210727969346,0.0324476988951546,0.0324476988951546,3.7441860465116275,MALE,1854
juda,97,21.0,9.0,12.0,30.0,0.17649425287356318,0.29895183360700606,0.06665258718008407,0.06665258718008407,3.711340206185567,MALE,1854
antiochus,43,10.0,4.0,6.0,19.0,0.046034482758620696,0.0578544061302682,0.024437361562285854,0.024437361562285854,2.6511627906976747,MALE,1854
eleazar,67,13.0,7.0,6.0,27.0,0.07053639846743295,0.08812260536398468,0.06042921408486192,0.06042921408486192,2.417910447761194,MALE,1854
simei,28,8.0,2.0,6.0,10.0,0.001532567049808429,0.0,0.016822307815048308,0.016822307815048308,2.142857142857143,MALE,1854
amri,42,10.0,4.0,6.0,12.0,0.010708812260536398,0.07657635467980296,0.025321818240092213,0.025321818240092213,1.7142857142857142,MALE,1854
boas,17,5.0,1.0,4.0,6.0,0.0005747126436781609,0.0,0.011156818728179488,0.011156818728179488,1.411764705882353,MALE,1854
benjamin,14,5.0,2.0,3.0,5.0,0.001954022988505747,0.004597701149425287,0.016292919511451412,0.016292919511451412,1.0714285714285714,MALE,1854
aaron,13,8.0,5.0,3.0,4.0,0.003544061302681992,0.021756978653530375,0.02200151584896931,0.02200151584896931,0.9230769230769231,MALE,1854
jojakim,42,9.0,5.0,4.0,8.0,0.0035249042145593873,0.015498084291187741,0.033960723446338235,0.033960723446338235,0.7619047619047619,MALE,1854
gorgias,31,8.0,5.0,3.0,6.0,0.008314176245210728,0.031658456486042694,0.03580269136064569,0.03580269136064569,0.5806451612903225,MALE,1854
greis,2,2.0,1.0,1.0,1.0,0.0,0.0,0.0749923055854574,0.0749923055854574,0.5,MALE,1854
volk_die_meisten_aus_dem_volke_3,8,4.0,2.0,2.0,2.0,0.0005747126436781609,0.021860974274767377,0.010981102387076554,0.010981102387076554,0.5,,1854
joarim,14,4.0,2.0,2.0,3.0,0.0,0.01647509578544061,0.013585394928917171,0.013585394928917171,0.42857142857142855,MALE,1854
naemi,32,4.0,2.0,2.0,6.0,0.0,0.0,0.031394567653935196,0.031394567653935196,0.375,FEMALE,1854
nikanor,26,9.0,6.0,3.0,3.0,0.032452107279693485,0.1139846743295019,0.03695881492524686,0.03695881492524686,0.34615384615384615,MALE,1854
usiel,6,2.0,1.0,1.0,2.0,0.0,0.0,0.00944784076631034,0.00944784076631034,0.3333333333333333,MALE,1854
das_weib,7,3.0,2.0,1.0,1.0,0.022988505747126436,0.022988505747126436,0.07932211068945144,0.07932211068945144,0.14285714285714285,FEMALE,1854
erster_volkshaufe,7,3.0,2.0,1.0,1.0,0.0011494252873563218,0.0034701696770662285,0.02417996672521658,0.02417996672521658,0.14285714285714285,,1854
simon,32,6.0,4.0,2.0,2.0,0.005747126436781609,0.011565407772304324,0.05489524515078798,0.05489524515078798,0.125,MALE,1854
nathan,9,3.0,2.0,1.0,1.0,0.0,0.03079638752052545,0.012704088326461548,0.012704088326461548,0.1111111111111111,MALE,1854
johannes,9,1.0,0.0,1.0,1.0,0.0,0.0,0.0075593444040207335,0.0075593444040207335,0.1111111111111111,MALE,1854
volk_die_herumliegenden_die_uebrigen_4,9,2.0,1.0,1.0,1.0,0.04367816091954023,0.04367816091954023,0.00944784076631034,0.00944784076631034,0.1111111111111111,,1854
jonathan,19,3.0,2.0,1.0,2.0,0.0,0.0,0.032518030237049314,0.032518030237049314,0.10526315789473684,MALE,1854
dritter_volkshaufe,10,4.0,3.0,1.0,1.0,0.0011494252873563218,0.018987411056376573,0.015722760179371277,0.015722760179371277,0.1,,1854
josua,4,1.0,1.0,0.0,0.0,0.0,0.0,0.008652598101492007,0.008652598101492007,0.0,MALE,1854
issaschar,8,3.0,3.0,0.0,0.0,0.0,0.0,0.054699173595350155,0.054699173595350155,0.0,MALE,1854
zweiter_volkshaufe,2,1.0,1.0,0.0,0.0,0.0,0.0,0.009187468184096336,0.009187468184096336,0.0,,1854
volk_die_bewaffneten_2,5,1.0,1.0,0.0,0.0,0.0,0.0,0.01803104263392422,0.01803104263392422,0.0,,1854
judas_gefolge,2,1.0,1.0,0.0,0.0,0.0,0.0,0.008652598101492007,0.008652598101492007,0.0,,1854
aemilius,3,,,,,,,,,,MALE,1854
die_hauptleute,1,,,,,,,,,,,1854
elia,1,,,,,,,,,,MALE,1854
misael,3,,,,,,,,,,MALE,1854
ruben,2,,,,,,,,,,MALE,1854
die_jungfrauen,1,,,,,,,,,,,1854
geschrei_im_lager,1,,,,,,,,,,,1854
